StateName,StateAbbrev,DataLevel,Charter,SchoolName,SchoolType,NCESSchoolID,StateAssignedSchoolID,DistrictName,DistrictType,NCESDistrictID,StateAssignedDistrictID,TimePeriodInterval,TimePeriodStart,TimePeriodEnd,EnrollmentTotal,LearningModel,LearningModelGrK5,LearningModelGr68,LearningModelGr912,LearningModelStateCat,LearningModelStateCatGrK5,LearningModelStateCatGr68,LearningModelStateCatGr912,EnrollmentInPerson,EnrollmentHybrid,EnrollmentVirtual,StaffCount,StaffCountInPerson
Idaho,ID,District,Yes,,,,,"Anser of Idaho, Inc.",Charter agency,1600195,492,Weekly,6/13/21,6/19/21,430,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Arbon Elementary District,Regular local school district,1600090,383,Weekly,8/9/20,8/15/20,17,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Arbon Elementary District,Regular local school district,1600090,383,Weekly,8/16/20,8/22/20,17,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Arbon Elementary District,Regular local school district,1600090,383,Weekly,8/23/20,8/29/20,17,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Arbon Elementary District,Regular local school district,1600090,383,Weekly,8/30/20,9/5/20,17,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Arbon Elementary District,Regular local school district,1600090,383,Weekly,9/6/20,9/12/20,17,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Arbon Elementary District,Regular local school district,1600090,383,Weekly,9/13/20,9/19/20,17,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Arbon Elementary District,Regular local school district,1600090,383,Weekly,9/20/20,9/26/20,17,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Arbon Elementary District,Regular local school district,1600090,383,Weekly,9/27/20,10/3/20,17,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Arbon Elementary District,Regular local school district,1600090,383,Weekly,10/4/20,10/10/20,17,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Arbon Elementary District,Regular local school district,1600090,383,Weekly,10/11/20,10/17/20,17,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Arbon Elementary District,Regular local school district,1600090,383,Weekly,10/18/20,10/24/20,17,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Arbon Elementary District,Regular local school district,1600090,383,Weekly,10/25/20,10/31/20,17,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Arbon Elementary District,Regular local school district,1600090,383,Weekly,11/1/20,11/7/20,17,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Arbon Elementary District,Regular local school district,1600090,383,Weekly,11/8/20,11/14/20,17,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Arbon Elementary District,Regular local school district,1600090,383,Weekly,11/15/20,11/21/20,17,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Arbon Elementary District,Regular local school district,1600090,383,Weekly,11/22/20,11/28/20,17,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Arbon Elementary District,Regular local school district,1600090,383,Weekly,11/29/20,12/5/20,17,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Arbon Elementary District,Regular local school district,1600090,383,Weekly,12/6/20,12/12/20,17,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Arbon Elementary District,Regular local school district,1600090,383,Weekly,12/13/20,12/19/20,17,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Arbon Elementary District,Regular local school district,1600090,383,Weekly,12/20/20,12/26/20,17,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Arbon Elementary District,Regular local school district,1600090,383,Weekly,12/27/20,1/2/21,17,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Arbon Elementary District,Regular local school district,1600090,383,Weekly,1/3/21,1/9/21,17,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Arbon Elementary District,Regular local school district,1600090,383,Weekly,1/10/21,1/16/21,17,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Arbon Elementary District,Regular local school district,1600090,383,Weekly,1/17/21,1/23/21,17,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Arbon Elementary District,Regular local school district,1600090,383,Weekly,1/24/21,1/30/21,17,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Arbon Elementary District,Regular local school district,1600090,383,Weekly,1/31/21,2/6/21,17,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Arbon Elementary District,Regular local school district,1600090,383,Weekly,2/7/21,2/13/21,17,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Arbon Elementary District,Regular local school district,1600090,383,Weekly,2/14/21,2/20/21,17,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Arbon Elementary District,Regular local school district,1600090,383,Weekly,2/21/21,2/27/21,17,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Arbon Elementary District,Regular local school district,1600090,383,Weekly,2/28/21,3/6/21,17,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Arbon Elementary District,Regular local school district,1600090,383,Weekly,3/7/21,3/13/21,17,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Arbon Elementary District,Regular local school district,1600090,383,Weekly,3/14/21,3/20/21,17,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Arbon Elementary District,Regular local school district,1600090,383,Weekly,3/21/21,3/27/21,17,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Arbon Elementary District,Regular local school district,1600090,383,Weekly,3/28/21,4/3/21,17,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Arbon Elementary District,Regular local school district,1600090,383,Weekly,4/4/21,4/10/21,17,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Arbon Elementary District,Regular local school district,1600090,383,Weekly,4/11/21,4/17/21,17,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Arbon Elementary District,Regular local school district,1600090,383,Weekly,4/18/21,4/24/21,17,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Arbon Elementary District,Regular local school district,1600090,383,Weekly,4/25/21,5/1/21,17,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Arbon Elementary District,Regular local school district,1600090,383,Weekly,5/2/21,5/8/21,17,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Arbon Elementary District,Regular local school district,1600090,383,Weekly,5/9/21,5/15/21,17,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Arbon Elementary District,Regular local school district,1600090,383,Weekly,5/16/21,5/22/21,17,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Arbon Elementary District,Regular local school district,1600090,383,Weekly,5/23/21,5/29/21,17,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Arbon Elementary District,Regular local school district,1600090,383,Weekly,5/30/21,6/5/21,17,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Arbon Elementary District,Regular local school district,1600090,383,Weekly,6/6/21,6/12/21,17,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Arbon Elementary District,Regular local school district,1600090,383,Weekly,6/13/21,6/19/21,17,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Avery Elementary District,Regular local school district,1600150,394,Weekly,8/9/20,8/15/20,23,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Avery Elementary District,Regular local school district,1600150,394,Weekly,8/16/20,8/22/20,23,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Avery Elementary District,Regular local school district,1600150,394,Weekly,8/23/20,8/29/20,23,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Avery Elementary District,Regular local school district,1600150,394,Weekly,8/30/20,9/5/20,23,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Avery Elementary District,Regular local school district,1600150,394,Weekly,9/6/20,9/12/20,23,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Avery Elementary District,Regular local school district,1600150,394,Weekly,9/13/20,9/19/20,23,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Avery Elementary District,Regular local school district,1600150,394,Weekly,9/20/20,9/26/20,23,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Avery Elementary District,Regular local school district,1600150,394,Weekly,9/27/20,10/3/20,23,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Avery Elementary District,Regular local school district,1600150,394,Weekly,10/4/20,10/10/20,23,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Avery Elementary District,Regular local school district,1600150,394,Weekly,10/11/20,10/17/20,23,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Avery Elementary District,Regular local school district,1600150,394,Weekly,10/18/20,10/24/20,23,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Avery Elementary District,Regular local school district,1600150,394,Weekly,10/25/20,10/31/20,23,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Avery Elementary District,Regular local school district,1600150,394,Weekly,11/1/20,11/7/20,23,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Avery Elementary District,Regular local school district,1600150,394,Weekly,11/8/20,11/14/20,23,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Avery Elementary District,Regular local school district,1600150,394,Weekly,11/15/20,11/21/20,23,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Avery Elementary District,Regular local school district,1600150,394,Weekly,11/22/20,11/28/20,23,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Avery Elementary District,Regular local school district,1600150,394,Weekly,11/29/20,12/5/20,23,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Avery Elementary District,Regular local school district,1600150,394,Weekly,12/6/20,12/12/20,23,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Avery Elementary District,Regular local school district,1600150,394,Weekly,12/13/20,12/19/20,23,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Avery Elementary District,Regular local school district,1600150,394,Weekly,12/20/20,12/26/20,23,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Avery Elementary District,Regular local school district,1600150,394,Weekly,12/27/20,1/2/21,23,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Avery Elementary District,Regular local school district,1600150,394,Weekly,1/3/21,1/9/21,23,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Avery Elementary District,Regular local school district,1600150,394,Weekly,1/10/21,1/16/21,23,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Avery Elementary District,Regular local school district,1600150,394,Weekly,1/17/21,1/23/21,23,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Avery Elementary District,Regular local school district,1600150,394,Weekly,1/24/21,1/30/21,23,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Avery Elementary District,Regular local school district,1600150,394,Weekly,1/31/21,2/6/21,23,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Avery Elementary District,Regular local school district,1600150,394,Weekly,2/7/21,2/13/21,23,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Avery Elementary District,Regular local school district,1600150,394,Weekly,2/14/21,2/20/21,23,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Avery Elementary District,Regular local school district,1600150,394,Weekly,2/21/21,2/27/21,23,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Avery Elementary District,Regular local school district,1600150,394,Weekly,2/28/21,3/6/21,23,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Avery Elementary District,Regular local school district,1600150,394,Weekly,3/7/21,3/13/21,23,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Avery Elementary District,Regular local school district,1600150,394,Weekly,3/14/21,3/20/21,23,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Avery Elementary District,Regular local school district,1600150,394,Weekly,3/21/21,3/27/21,23,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Avery Elementary District,Regular local school district,1600150,394,Weekly,3/28/21,4/3/21,23,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Avery Elementary District,Regular local school district,1600150,394,Weekly,4/4/21,4/10/21,23,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Avery Elementary District,Regular local school district,1600150,394,Weekly,4/11/21,4/17/21,23,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Avery Elementary District,Regular local school district,1600150,394,Weekly,4/18/21,4/24/21,23,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Avery Elementary District,Regular local school district,1600150,394,Weekly,4/25/21,5/1/21,23,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Avery Elementary District,Regular local school district,1600150,394,Weekly,5/2/21,5/8/21,23,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Avery Elementary District,Regular local school district,1600150,394,Weekly,5/9/21,5/15/21,23,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Avery Elementary District,Regular local school district,1600150,394,Weekly,5/16/21,5/22/21,23,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Avery Elementary District,Regular local school district,1600150,394,Weekly,5/23/21,5/29/21,23,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Avery Elementary District,Regular local school district,1600150,394,Weekly,5/30/21,6/5/21,23,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Avery Elementary District,Regular local school district,1600150,394,Weekly,6/6/21,6/12/21,23,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Avery Elementary District,Regular local school district,1600150,394,Weekly,6/13/21,6/19/21,23,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Basin School District,Regular local school district,1600180,72,Weekly,8/9/20,8/15/20,321,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Basin School District,Regular local school district,1600180,72,Weekly,8/16/20,8/22/20,321,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Basin School District,Regular local school district,1600180,72,Weekly,8/23/20,8/29/20,321,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Basin School District,Regular local school district,1600180,72,Weekly,8/30/20,9/5/20,321,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Basin School District,Regular local school district,1600180,72,Weekly,9/6/20,9/12/20,321,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Basin School District,Regular local school district,1600180,72,Weekly,9/13/20,9/19/20,321,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Basin School District,Regular local school district,1600180,72,Weekly,9/20/20,9/26/20,321,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Basin School District,Regular local school district,1600180,72,Weekly,9/27/20,10/3/20,321,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Basin School District,Regular local school district,1600180,72,Weekly,10/4/20,10/10/20,321,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Basin School District,Regular local school district,1600180,72,Weekly,10/11/20,10/17/20,321,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Basin School District,Regular local school district,1600180,72,Weekly,10/18/20,10/24/20,321,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Basin School District,Regular local school district,1600180,72,Weekly,10/25/20,10/31/20,321,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Basin School District,Regular local school district,1600180,72,Weekly,11/1/20,11/7/20,321,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Basin School District,Regular local school district,1600180,72,Weekly,11/8/20,11/14/20,321,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Basin School District,Regular local school district,1600180,72,Weekly,11/15/20,11/21/20,321,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Basin School District,Regular local school district,1600180,72,Weekly,11/22/20,11/28/20,321,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Basin School District,Regular local school district,1600180,72,Weekly,11/29/20,12/5/20,321,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Basin School District,Regular local school district,1600180,72,Weekly,12/6/20,12/12/20,321,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Basin School District,Regular local school district,1600180,72,Weekly,12/13/20,12/19/20,321,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Basin School District,Regular local school district,1600180,72,Weekly,12/20/20,12/26/20,321,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Basin School District,Regular local school district,1600180,72,Weekly,12/27/20,1/2/21,321,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Basin School District,Regular local school district,1600180,72,Weekly,1/3/21,1/9/21,321,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Basin School District,Regular local school district,1600180,72,Weekly,1/10/21,1/16/21,321,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Basin School District,Regular local school district,1600180,72,Weekly,1/17/21,1/23/21,321,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Basin School District,Regular local school district,1600180,72,Weekly,1/24/21,1/30/21,321,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Basin School District,Regular local school district,1600180,72,Weekly,1/31/21,2/6/21,321,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Basin School District,Regular local school district,1600180,72,Weekly,2/7/21,2/13/21,321,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Basin School District,Regular local school district,1600180,72,Weekly,2/14/21,2/20/21,321,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Basin School District,Regular local school district,1600180,72,Weekly,2/21/21,2/27/21,321,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Basin School District,Regular local school district,1600180,72,Weekly,2/28/21,3/6/21,321,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Basin School District,Regular local school district,1600180,72,Weekly,3/7/21,3/13/21,321,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Basin School District,Regular local school district,1600180,72,Weekly,3/14/21,3/20/21,321,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Basin School District,Regular local school district,1600180,72,Weekly,3/21/21,3/27/21,321,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Basin School District,Regular local school district,1600180,72,Weekly,3/28/21,4/3/21,321,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Basin School District,Regular local school district,1600180,72,Weekly,4/4/21,4/10/21,321,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Basin School District,Regular local school district,1600180,72,Weekly,4/11/21,4/17/21,321,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Basin School District,Regular local school district,1600180,72,Weekly,4/18/21,4/24/21,321,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Basin School District,Regular local school district,1600180,72,Weekly,4/25/21,5/1/21,321,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Basin School District,Regular local school district,1600180,72,Weekly,5/2/21,5/8/21,321,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Basin School District,Regular local school district,1600180,72,Weekly,5/9/21,5/15/21,321,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Basin School District,Regular local school district,1600180,72,Weekly,5/16/21,5/22/21,321,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Basin School District,Regular local school district,1600180,72,Weekly,5/23/21,5/29/21,321,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Basin School District,Regular local school district,1600180,72,Weekly,5/30/21,6/5/21,321,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Basin School District,Regular local school district,1600180,72,Weekly,6/6/21,6/12/21,321,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Basin School District,Regular local school district,1600180,72,Weekly,6/13/21,6/19/21,321,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Bear Lake County District,Regular local school district,1600240,33,Weekly,8/9/20,8/15/20,1090,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Bear Lake County District,Regular local school district,1600240,33,Weekly,8/16/20,8/22/20,1090,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Bear Lake County District,Regular local school district,1600240,33,Weekly,8/23/20,8/29/20,1090,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Bear Lake County District,Regular local school district,1600240,33,Weekly,8/30/20,9/5/20,1090,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Bear Lake County District,Regular local school district,1600240,33,Weekly,9/6/20,9/12/20,1090,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Bear Lake County District,Regular local school district,1600240,33,Weekly,9/13/20,9/19/20,1090,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Bear Lake County District,Regular local school district,1600240,33,Weekly,9/20/20,9/26/20,1090,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Bear Lake County District,Regular local school district,1600240,33,Weekly,9/27/20,10/3/20,1090,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Bear Lake County District,Regular local school district,1600240,33,Weekly,10/4/20,10/10/20,1090,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Bear Lake County District,Regular local school district,1600240,33,Weekly,10/11/20,10/17/20,1090,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Bear Lake County District,Regular local school district,1600240,33,Weekly,10/18/20,10/24/20,1090,In-person,,,,,,,,,,,,
