"","StateName","StateAbbrev","DataLevel","Charter","DistrictName","DistrictType","NCESDistrictID","StateAssignedDistrictID","EnrollmentTotal","StaffMaskPolicy","StaffMaskStart1","StaffMaskEnd1","StaffMaskStart2","StaffMaskEnd2","StudentMaskPolicy","StudentMaskStart1","StudentMaskEnd1","StudentMaskStart2","StudentMaskEnd2"
"71","Kansas","KS","District","No","Durham-Hillsboro-Lehigh","Regular local school district","2007290","D0410","561","Required full school year",,,,,"Required full school year",,,,
"72","Kansas","KS","District","No","Easton","Regular local school district","2005640","D0449","626",,,,,,,,,,
"73","Kansas","KS","District","No","El Dorado","Regular local school district","2005730","D0490","1754",,,,,,,,,,
"74","Kansas","KS","District","No","Elk Valley","Regular local school district","2005760","D0283","100",,,,,,,,,,
"75","Kansas","KS","District","No","Elkhart","Regular local school district","2005790","D0218","2331",,,,,,,,,,
"76","Kansas","KS","District","No","Ell-Saline","Regular local school district","2005800","D0307","458",,,,,,,,,,
"77","Kansas","KS","District","No","Ellinwood Public Schools","Regular local school district","2005820","D0355","459",,,,,,,,,,
"78","Kansas","KS","District","No","Ellis","Regular local school district","2005850","D0388","413",,,,,,,,,,
"79","Kansas","KS","District","No","Ellsworth","Regular local school district","2005870","D0327","577",,,,,,,,,,
"80","Kansas","KS","District","No","Emporia","Regular local school district","2005940","D0253","3906",,,,,,,,,,
"81","Kansas","KS","District","No","Erie-Galesburg","Regular local school district","2006000","D0101","420","Required full school year",,,,,"Required full school year",,,,
"82","Kansas","KS","District","No","Eudora","Regular local school district","2006090","D0491","1625",,,,,,,,,,
"83","Kansas","KS","District","No","Eureka","Regular local school district","2006120","D0389","573","Required full school year",,,,,"Required full school year",,,,
"84","Kansas","KS","District","No","Fairfield","Regular local school district","2008310","D0310","256","Required at least part of school year","8/14/20","4/15/21",,,"Required at least part of school year","8/14/20","4/15/21",,
"85","Kansas","KS","District","No","Flinthills","Regular local school district","2011220","D0492","266",,,,,,,,,,
"86","Kansas","KS","District","No","Fort Scott","Regular local school district","2006180","D0234","1735",,,,,,,,,,
